user_id,account_balance,is_active,customer_uuid,signup_date,profile_text,first_name,email_address,personal_website,contact_number,order_status,rating,currency_code,postal_code,country,state,city,notes
175,7702.36,True,sdv-id-issQpc,2022-12-10 23:52:02,Loyal customer with frequent purchases,Destiny,thanson@example.com,https://alice.com,+1-566-677-2027,processing,3,EUR,33152,Cote d'Ivoire,Vermont,West Laura,Interested in new features
157,859.29,True,sdv-id-EkDnpr,2023-07-05 15:26:53,"Feedback provider, helps improve services",Robert,ukelly@example.org,,+1-166-941-5039,cancelled,3,JPY,44363,Japan,,,
153,3792.11,False,sdv-id-cPEjij,2023-09-12 10:24:02,New user exploring features,Heidi,hillzachary@example.org,http://carpenter.com/,+1-896-135-6962,processing,3,USD,52705,Russian Federation,Vermont,North Connorhaven,
149,324.5,True,sdv-id-QMLrjH,2023-08-29 17:25:17,"Long-term subscriber, rarely contacts support",Samantha,camposwilliam@example.com,http://www.strong.com/,+1-836-463-0351,pending,3,CAD,36367,Togo,,North Bonnietown,No specific preferences
182,1222.66,True,sdv-id-uKhwws,2024-05-05 13:25:47,New user exploring features,Christopher,gregoryrodriguez@example.com,https://cohen-carroll.net/,+1-880-608-6988,pending,3,CAD,34036,Latvia,,Hallberg,Follow up on recent inquiry
141,6352.7,True,sdv-id-kKyWso,2022-09-21 08:35:23,"Long-term subscriber, rarely contacts support",Christopher,cartershawn@example.net,,+1-170-527-4634,pending,4,JPY,56408,Latvia,Massachusetts,South Seanburgh,Preferred contact time: mornings
187,9466.75,True,sdv-id-kqbcqf,2025-03-14 05:15:31,Interested in new product releases,Kimberly,vhart@example.com,http://figueroa-barnes.info/,+1-080-627-2194,pending,5,GBP,48454,Argentina,Vermont,Lake Lynn,Preferred contact time: mornings
194,1641.75,False,sdv-id-djiWiI,2024-04-11 08:33:41,"Feedback provider, helps improve services",John,karen67@example.com,https://freeman.info/,+1-398-820-9912,shipped,5,USD,47819,Liberia,Massachusetts,Jenniferburgh,"VIP customer, provide priority support"
134,1264.23,False,sdv-id-gxFNiL,2023-04-05 23:50:13,Active community member,Kayla,amandabrooks@example.net,https://www.james-moore.info/,+1-031-925-7332,completed,4,AUD,72863,Korea,,,Interested in new features
103,5423.62,True,sdv-id-PpugCL,2022-06-03 22:33:25,Active community member,Debra,andrewberg@example.net,https://www.jones-taylor.com/,+1-970-578-2864,completed,3,EUR,57195,,Oklahoma,Michaelmouth,No specific preferences
168,4683.01,False,sdv-id-IQrnFI,2023-06-09 11:25:43,,Victoria,michaelsmith@example.net,https://alice.com,+1-641-310-2141,cancelled,4,EUR,67137,,Maine,Kevinbury,Interested in new features
134,5976.06,False,sdv-id-fZeNzj,2023-07-08 00:56:20,"Feedback provider, helps improve services",Andrea,fwhite@example.com,http://www.chandler-harris.info/,+1-965-045-3196,pending,4,GBP,62738,Cambodia,Florida,Montgomerytown,
102,2839.02,True,sdv-id-WFvjyc,2025-04-25 11:49:34,"Long-term subscriber, rarely contacts support",Jason,nicholasmartinez@example.org,http://www.johnson.com/,+1-648-143-2733,cancelled,3,GBP,48402,,Texas,Sparksmouth,Has expressed interest in premium plan
180,3682.81,True,sdv-id-kIPqNN,2024-09-13 10:59:23,"Feedback provider, helps improve services",Jared,sanchezlaura@example.net,http://www.rivera-davidson.biz/,+1-143-664-1382,cancelled,4,CAD,05160,,Iowa,,
136,485.17,True,sdv-id-rtRvku,2022-09-06 17:34:40,Interested in new product releases,Jeffrey,laura76@example.com,https://www.reed.org/,+1-433-614-7930,cancelled,5,EUR,63218,Israel,Wyoming,South Sarah,Customer since 2023
153,5779.58,True,sdv-id-EDynHO,2023-04-15 11:49:13,"Long-term subscriber, rarely contacts support",Emily,michael92@example.com,https://williams.biz/,+1-577-743-2955,completed,5,GBP,81810,Tunisia,Ohio,,"VIP customer, provide priority support"
192,693.51,True,sdv-id-GQEMro,2023-11-18 04:01:19,Loyal customer with frequent purchases,Joseph,lwells@example.com,http://www.vasquez.biz/,+1-507-261-4288,cancelled,5,GBP,70953,Monaco,Louisiana,West Charlesbury,
156,8001.07,True,sdv-id-CCvPPZ,2022-08-12 10:33:04,"Long-term subscriber, rarely contacts support",Crystal,erin56@example.org,https://martin.com/,+1-178-435-5025,completed,5,JPY,81476,Swaziland,Washington,Port Jamesshire,Customer since 2023
179,4755.7,False,sdv-id-uhICzA,2023-05-23 18:42:15,Loyal customer with frequent purchases,Adrienne,patrickzuniga@example.com,https://www.jack67.com,+1-973-747-4666,processing,5,USD,18470,Mexico,,North Andrew,
174,6116.31,True,sdv-id-gtslfi,2024-04-09 03:45:57,"Feedback provider, helps improve services",James,aavery@example.net,https://mcguire.com/,+1-752-322-3972,cancelled,5,AUD,06819,Guinea,Delaware,Harrisside,
153,2067.98,False,sdv-id-eJtEth,2025-02-06 14:38:17,Active community member,David,vanessacherry@example.net,http://www.mueller.com/,+1-342-976-9053,pending,5,EUR,81453,Sri Lanka,Wisconsin,South Michellefort,Preferred contact time: mornings
117,1783.06,True,sdv-id-aFshjq,2024-01-26 20:29:46,"Long-term subscriber, rarely contacts support",Dominique,blackwelljason@example.net,http://johnson.info/,+1-728-310-9554,processing,3,CAD,32608,Mexico,Mississippi,Kristinastad,Follow up on recent inquiry
195,9262.12,True,sdv-id-vbsQTI,2025-01-05 10:16:02,"Long-term subscriber, rarely contacts support",David,djohnson@example.org,https://alice.com,+1-906-830-8487,pending,5,USD,20439,Reunion,Nebraska,South Michellemouth,
107,4097.18,False,sdv-id-MdLCIz,2023-12-16 12:07:19,New user exploring features,Christopher,traceywilkins@example.com,https://harrington.com/,+1-396-533-6876,processing,3,CAD,54714,Samoa,Kansas,Davidberg,No specific preferences
140,893.93,True,sdv-id-AXpYUw,2024-12-17 13:35:46,Interested in new product releases,Jonathan,jonathanwalters@example.org,https://www.karen89.com,+1-730-541-7558,completed,3,USD,26819,Swaziland,Mississippi,East Elizabeth,No specific preferences
180,9559.2,True,sdv-id-oHGIIY,2022-11-10 15:50:24,New user exploring features,Tina,ggarrett@example.net,,+1-881-599-1331,pending,3,EUR,,El Salvador,Colorado,Mauriceberg,
118,598.0,True,sdv-id-TEVzgS,2023-05-18 03:09:37,Interested in new product releases,Darryl,joann48@example.org,https://www.karen89.com,+1-572-013-0125,completed,5,USD,95056,Armenia,Texas,,Has expressed interest in premium plan
148,4394.27,True,sdv-id-xPhZHn,2022-09-24 14:23:37,"Feedback provider, helps improve services",Joseph,jenningsandrew@example.com,https://vance.biz/,+1-771-636-7951,cancelled,3,AUD,21348,Lao People's Democratic Republic,Virginia,South David,Customer since 2023
199,666.07,True,sdv-id-HZeuKd,2024-07-06 09:49:32,"Feedback provider, helps improve services",Mike,john53@example.com,https://suarez.net/,+1-245-199-6462,pending,4,AUD,64679,,,Markstad,Interested in new features
136,1941.44,False,sdv-id-XMjxzm,2024-11-23 14:43:32,"Long-term subscriber, rarely contacts support",Susan,cpacheco@example.org,http://www.west.info/,+1-573-758-8036,cancelled,4,EUR,,Solomon Islands,,,Follow up on recent inquiry
172,2587.79,True,sdv-id-amYLZK,2023-07-15 18:34:40,Active community member,Danielle,jaredmckenzie@example.com,https://www.bob78.com,+1-743-034-9908,shipped,4,JPY,52815,China,Oklahoma,Dixonport,
100,3373.5,True,sdv-id-WcGcAC,2024-01-08 05:43:50,Active community member,Amber,miranda71@example.org,https://www.zimmerman.com/,+1-287-965-5338,completed,4,CAD,31297,Saudi Arabia,Minnesota,South Emily,No specific preferences
189,1448.32,True,sdv-id-TvvbWe,2024-04-11 15:06:31,Active community member,Kimberly,huffevan@example.com,https://www.ivy45.com,+1-618-790-9004,cancelled,3,JPY,90325,,Maine,Port Lauren,Interested in new features
161,5159.4,True,sdv-id-FRXMAY,2024-06-18 16:37:07,Interested in new product releases,Theresa,hmcgee@example.org,https://alice.com,+1-863-510-1093,completed,5,GBP,29018,Liberia,Kansas,South Marissaton,"VIP customer, provide priority support"
184,7514.11,True,sdv-id-UvPJBi,2024-02-22 06:14:01,Active community member,Andre,travismonroe@example.org,https://www.bob78.com,+1-799-469-5559,processing,3,GBP,75036,Kenya,,Hullville,Customer since 2023
200,358.48,True,sdv-id-nnHkrO,2022-06-12 08:05:33,"Long-term subscriber, rarely contacts support",Debra,richard56@example.net,http://miller.com/,+1-403-923-6657,completed,5,AUD,52703,Guam,Washington,Kurtburgh,
153,5866.38,False,sdv-id-RrEMPe,2025-05-29 10:12:55,,Thomas,zjackson@example.net,https://www.ivy45.com,+1-773-577-2434,shipped,3,USD,82122,Tajikistan,,South Nancy,Follow up on recent inquiry
131,2701.0,False,sdv-id-nZVMOE,2023-10-04 22:31:33,,Eric,trevorchandler@example.net,https://www.shannon.info/,+1-195-629-0891,processing,5,CAD,24797,Marshall Islands,Colorado,Port Donald,Customer since 2023
105,7222.55,False,sdv-id-vAZhJF,2023-06-03 20:00:13,,Raymond,benjaminbeck@example.org,https://www.ivy45.com,+1-266-443-8836,completed,4,AUD,28646,Mayotte,South Carolina,,
115,7960.63,False,sdv-id-yIGWeZ,2024-01-17 01:56:06,,Jennifer,garciabelinda@example.net,https://www.evans.com/,+1-253-504-3379,cancelled,5,EUR,17679,Cambodia,Maine,Michaelbury,
151,9583.91,True,sdv-id-KaRWgn,2024-07-16 05:18:01,Loyal customer with frequent purchases,Molly,marshallkyle@example.net,https://www.gallagher.com/,+1-052-883-5174,cancelled,3,AUD,74686,Bahrain,Wyoming,Butlerborough,"VIP customer, provide priority support"
136,8734.78,True,sdv-id-TiXiMy,2023-04-04 18:44:43,Interested in new product releases,Christina,ibarker@example.com,https://www.hammond-huffman.org/,+1-834-601-1594,pending,4,JPY,45474,Somalia,,Port Joelchester,"VIP customer, provide priority support"
100,3225.41,True,sdv-id-zjpWVs,2023-01-27 03:54:14,Active community member,Dana,joe54@example.net,https://www.karen89.com,+1-739-255-9774,completed,5,USD,48486,Maldives,Nevada,,Follow up on recent inquiry
146,269.94,True,sdv-id-CcHLek,2024-07-17 21:16:05,Interested in new product releases,Timothy,barrygreene@example.net,https://www.marks.org/,+1-951-640-7854,cancelled,4,USD,75348,Malawi,Washington,,Interested in new features
191,434.82,True,sdv-id-TJuwOl,2023-04-15 21:33:05,New user exploring features,Stephanie,amorris@example.net,,+1-113-651-8728,shipped,4,JPY,81950,,Wisconsin,Hansenfort,
141,4878.74,False,sdv-id-YVksts,2024-09-25 12:25:39,"Feedback provider, helps improve services",Jesse,mary54@example.org,https://www.dominguez.com/,+1-728-359-0552,completed,5,CAD,,,New York,Walkerchester,Interested in new features
177,8865.61,True,sdv-id-TERkvl,2023-05-30 05:02:45,Loyal customer with frequent purchases,Michael,sethgeorge@example.net,https://www.diana34.com,+1-122-158-5199,completed,3,EUR,92100,Argentina,Ohio,North Cathyview,No specific preferences
144,7078.69,True,sdv-id-eoPgNU,2023-08-31 14:51:24,Loyal customer with frequent purchases,Cassandra,pittsellen@example.net,https://www.kim.biz/,+1-980-894-1826,cancelled,3,AUD,88663,Aruba,Kentucky,Adamsberg,
141,3721.23,True,sdv-id-wCmgHe,2024-08-09 17:47:53,,Jacqueline,morgan34@example.org,https://nielsen-black.net/,+1-288-246-1918,completed,4,USD,01513,Jersey,North Carolina,Port Heather,Interested in new features
164,5189.26,False,sdv-id-Ztlvoy,2025-03-16 01:23:05,"Long-term subscriber, rarely contacts support",Hannah,zhenson@example.org,https://www.rodriguez.com/,+1-431-050-3416,processing,3,GBP,60179,Finland,,Thompsontown,"VIP customer, provide priority support"
144,9263.75,False,sdv-id-WpSqyg,2022-10-23 04:09:27,Interested in new product releases,Robert,martin63@example.com,https://www.murphy.org/,+1-534-261-4665,pending,3,EUR,07684,,Arizona,Lopezmouth,No specific preferences
149,1181.01,False,sdv-id-duvLMJ,2023-08-01 15:36:29,,Alexandria,fconley@example.org,http://www.bolton.net/,+1-925-259-0463,pending,5,USD,,Taiwan,Connecticut,Shawnaberg,No specific preferences
179,4306.34,False,sdv-id-SQjMbs,2023-08-15 10:16:46,Loyal customer with frequent purchases,Matthew,johngarcia@example.org,https://rangel.com/,+1-227-092-6510,processing,5,JPY,11996,,Arizona,Laurabury,Customer since 2023
152,1917.34,True,sdv-id-exoIaV,2023-05-18 14:47:15,New user exploring features,Ralph,christinachristensen@example.net,https://www.karen89.com,+1-048-496-6536,cancelled,3,EUR,,Mauritius,,Ryanchester,No specific preferences
156,7397.94,False,sdv-id-CVjtZw,2024-08-19 13:43:10,,Heather,ihawkins@example.com,https://www.diana34.com,+1-577-020-9852,processing,5,USD,28984,Algeria,Colorado,,"VIP customer, provide priority support"
198,6987.72,False,sdv-id-JqCrCb,2023-09-09 13:02:41,Loyal customer with frequent purchases,Jose,steven39@example.com,https://www.jack67.com,+1-808-774-4545,completed,4,USD,59655,,Rhode Island,,Customer since 2023
159,8571.18,True,sdv-id-mJrEDC,2023-05-01 06:09:19,"Long-term subscriber, rarely contacts support",Stephanie,gsalas@example.net,,+1-708-644-9415,cancelled,5,EUR,57442,Poland,,North Randy,Customer since 2023
117,6258.23,True,sdv-id-YCsoZD,2025-04-26 22:58:55,Loyal customer with frequent purchases,Lisa,kathygarza@example.net,https://www.campbell.biz/,+1-017-005-9110,completed,5,USD,,,Wyoming,Davidberg,Has expressed interest in premium plan
129,7713.19,True,sdv-id-UhiYAe,2024-07-15 16:18:04,Active community member,Melinda,hughesseth@example.net,https://ferguson.biz/,+1-153-371-0608,completed,3,JPY,50806,,,Keithmouth,Follow up on recent inquiry
200,9598.79,False,sdv-id-LnyxYz,2023-03-11 13:19:03,New user exploring features,Stephen,oleonard@example.org,http://www.hernandez-kaiser.com/,+1-685-436-9378,pending,5,CAD,18640,Saint Vincent and the Grenadines,Massachusetts,Wrightchester,Customer since 2023
156,4811.98,True,sdv-id-UDgoDl,2022-09-14 08:10:18,Loyal customer with frequent purchases,Damon,larryhenson@example.org,https://www.jack67.com,+1-018-073-2543,cancelled,3,JPY,64807,Vietnam,Oklahoma,Port Mike,Has expressed interest in premium plan
128,4952.83,False,sdv-id-dLwMuw,2023-03-20 19:01:31,,Allen,thompsonchristine@example.net,http://ferguson-hoffman.com/,+1-593-770-8666,processing,5,USD,71667,Israel,South Dakota,North Eric,Preferred contact time: mornings
169,6226.52,True,sdv-id-PPIEBl,2024-06-08 08:41:04,"Feedback provider, helps improve services",Amanda,kylefox@example.net,http://www.bartlett-price.biz/,+1-365-890-2550,shipped,4,CAD,88581,Palau,,North Gary,
145,4429.6,True,sdv-id-sBkPKk,2024-04-05 08:33:04,Active community member,Debra,jacqueline69@example.net,https://www.lopez.com/,+1-691-447-8572,cancelled,5,USD,,Luxembourg,Massachusetts,,No specific preferences
146,9086.75,False,sdv-id-eofmNj,2023-02-07 04:38:32,"Feedback provider, helps improve services",Danielle,scotttucker@example.net,https://www.karen89.com,+1-055-022-8544,cancelled,5,GBP,78630,Cambodia,Wyoming,South Jean,Has expressed interest in premium plan
117,3602.94,False,sdv-id-uoeejZ,2023-09-24 04:15:46,Interested in new product releases,Jessica,xnavarro@example.org,https://www.dillon-bowers.biz/,+1-248-099-5042,pending,3,AUD,94038,Guam,,Williamsberg,
184,3972.79,True,sdv-id-xjgrip,2025-01-01 11:21:50,Loyal customer with frequent purchases,Suzanne,elizabeth84@example.com,https://www.owens-payne.com/,+1-674-026-4255,shipped,3,EUR,87358,Paraguay,Wyoming,North Brianfort,
182,2270.62,False,sdv-id-SjViJb,2025-03-14 23:42:50,New user exploring features,Lisa,dominique25@example.net,http://www.smith.com/,+1-759-474-1994,pending,4,AUD,27169,,Minnesota,East Christophermouth,Preferred contact time: mornings
120,190.22,False,sdv-id-tfOuWe,2022-09-11 08:33:22,Interested in new product releases,Karen,mcbridedaniel@example.net,https://alice.com,+1-734-742-9743,pending,3,USD,15710,,,,Customer since 2023
132,2168.32,False,sdv-id-MYfLnw,2025-03-11 10:15:55,Interested in new product releases,Michael,summersmichael@example.com,http://www.matthews.info/,+1-432-589-7466,processing,4,GBP,,,Missouri,Lake Robertborough,Interested in new features
101,4206.05,True,sdv-id-iOJKqL,2022-06-23 23:40:52,"Feedback provider, helps improve services",Christopher,alexander01@example.com,http://douglas-phillips.biz/,+1-496-903-7934,shipped,4,USD,18270,Liechtenstein,,,Interested in new features
193,5608.28,True,sdv-id-vSesdw,2024-06-12 15:06:37,Loyal customer with frequent purchases,Steven,robert84@example.com,,+1-744-940-4010,completed,4,JPY,54525,Montenegro,Maine,Port Jason,No specific preferences
165,8339.17,False,sdv-id-hBfcVe,2023-11-21 00:38:33,Interested in new product releases,Jennifer,zross@example.net,https://www.bob78.com,+1-468-367-8516,shipped,3,USD,73508,United States of America,Wyoming,North Wesley,Customer since 2023
131,2699.46,True,sdv-id-OsuLPo,2024-10-20 03:19:51,Interested in new product releases,Jason,amay@example.com,https://www.lyons-williams.info/,+1-530-940-2582,shipped,4,AUD,81843,,Texas,Waltersfort,Interested in new features
134,9133.24,False,sdv-id-YShgBI,2023-07-09 23:49:56,Interested in new product releases,Peggy,jordanross@example.com,https://wells-soto.com/,+1-417-797-7573,shipped,4,EUR,52356,Tuvalu,Virginia,West Kelly,No specific preferences
113,3357.16,False,sdv-id-xzPtjJ,2022-10-24 10:36:28,Interested in new product releases,Kristen,kristinejimenez@example.com,https://www.ivy45.com,+1-005-519-9130,shipped,4,JPY,38418,Mauritius,North Carolina,West Robert,
177,2232.38,True,sdv-id-ABaawZ,2023-06-22 06:44:53,Interested in new product releases,Tammy,bill13@example.com,,+1-568-086-3268,completed,3,JPY,,Myanmar,,Lake Danaborough,Follow up on recent inquiry
194,5589.78,False,sdv-id-tmyMrr,2022-06-28 06:00:06,Active community member,Michelle,tburton@example.net,https://www.karen89.com,+1-126-245-3423,completed,5,EUR,78147,South Africa,,West Juan,Follow up on recent inquiry
118,1643.28,True,sdv-id-acgVvZ,2024-01-13 07:32:43,Interested in new product releases,Chase,ericawilliams@example.net,http://fry-wilkins.com/,+1-626-707-3140,processing,3,USD,91804,Palau,Maryland,Ginatown,
115,1595.93,False,sdv-id-tnjGdL,2023-06-28 15:00:42,Interested in new product releases,Nicole,lopezcrystal@example.net,https://www.karen89.com,+1-209-485-2484,pending,3,GBP,28088,,California,Latashamouth,Follow up on recent inquiry
198,5384.88,True,sdv-id-AnHpom,2025-01-02 04:57:41,"Long-term subscriber, rarely contacts support",David,wendypatterson@example.org,http://brown-figueroa.com/,+1-103-775-4030,processing,5,JPY,01725,Taiwan,,Jenniferport,Has expressed interest in premium plan
115,8123.98,True,sdv-id-rFdAhN,2023-01-21 15:08:53,"Long-term subscriber, rarely contacts support",Timothy,adam42@example.net,http://www.evans-brown.biz/,+1-126-837-2042,processing,4,EUR,29586,,Michigan,Lake Angela,"VIP customer, provide priority support"
130,5155.28,False,sdv-id-gyLtWG,2024-01-24 17:16:45,"Long-term subscriber, rarely contacts support",Joe,wguerrero@example.org,https://www.schwartz.com/,+1-148-503-6641,pending,3,CAD,80390,Peru,North Dakota,,"VIP customer, provide priority support"
190,2796.39,True,sdv-id-kSETcJ,2023-07-11 17:37:25,Loyal customer with frequent purchases,Kristen,whiteallison@example.org,https://www.jack67.com,+1-479-369-7058,shipped,4,AUD,69875,Sao Tome and Principe,,Nicholasfort,Customer since 2023
159,3521.01,True,sdv-id-vFQckn,2022-11-21 06:04:58,,Michelle,kathy03@example.org,https://www.leonard.info/,+1-346-213-5369,processing,3,EUR,00774,Mali,,Hughesmouth,
135,4336.93,True,sdv-id-QvRKlh,2025-01-01 07:32:57,Active community member,Megan,christopher03@example.org,,+1-692-063-2707,shipped,4,AUD,63693,,Florida,,Follow up on recent inquiry
157,6455.25,False,sdv-id-ZtnyUJ,2022-08-25 08:23:15,Active community member,Jesse,kristophertanner@example.net,https://www.ballard.biz/,+1-897-863-5573,processing,5,USD,95988,Japan,Minnesota,Lake Michael,Follow up on recent inquiry
158,9595.82,False,sdv-id-SHDCrE,2022-09-15 08:33:12,Active community member,Amber,sdavis@example.org,,+1-926-915-5921,shipped,4,GBP,97541,Albania,New Jersey,Port Stephanie,
147,4911.14,True,sdv-id-JUSukp,2022-09-03 14:37:20,"Long-term subscriber, rarely contacts support",Jonathan,tiffany62@example.com,http://wilkerson.biz/,+1-845-711-8084,completed,5,GBP,53204,New Zealand,Connecticut,Kathybury,Customer since 2023
124,587.13,False,sdv-id-SMwjZZ,2022-08-17 08:44:28,Active community member,Debra,elliottchelsea@example.net,https://www.bush.info/,+1-609-838-9826,completed,4,JPY,76304,Saint Barthelemy,Iowa,Lake Helen,Customer since 2023
144,8179.43,False,sdv-id-YnquBI,2025-02-03 18:04:24,"Feedback provider, helps improve services",Alexander,tonyjennings@example.org,http://www.goodman.biz/,+1-391-508-6603,cancelled,3,EUR,02345,Nicaragua,,,
196,6237.41,True,sdv-id-EYculu,2025-04-26 13:29:56,Active community member,Barbara,diana89@example.org,https://rodgers.com/,+1-319-611-9800,completed,3,AUD,,Portugal,Oklahoma,East Micheleside,Customer since 2023
119,3187.56,True,sdv-id-GzBrte,2025-03-15 12:31:18,,Austin,privera@example.com,https://www.ivy45.com,+1-823-141-1411,cancelled,3,EUR,,Holy See (Vatican City State),Texas,New Nathan,
180,4795.12,True,sdv-id-pscMow,2024-09-07 07:30:45,Active community member,Zachary,michael54@example.org,https://ward.com/,+1-913-596-2743,pending,4,USD,11472,,Hawaii,Woodfort,Has expressed interest in premium plan
164,7042.22,False,sdv-id-UDcZfF,2025-02-06 07:57:30,Interested in new product releases,Rita,lorrainejackson@example.org,https://www.bob78.com,+1-546-198-1038,completed,4,JPY,08522,,Colorado,Port Meagan,Preferred contact time: mornings
125,6707.86,False,sdv-id-SlkciH,2023-10-24 12:04:16,New user exploring features,Bobby,ijames@example.com,https://www.ivy45.com,+1-801-610-3582,pending,3,AUD,76963,Andorra,Maine,Gainesview,Customer since 2023
184,291.24,True,sdv-id-YmPmaT,2023-12-15 17:22:20,Interested in new product releases,William,hayestiffany@example.org,http://www.davis.net/,+1-038-718-1837,completed,5,CAD,72622,Namibia,South Carolina,,
124,5368.0,False,sdv-id-yjDdnh,2024-10-10 11:30:22,"Long-term subscriber, rarely contacts support",Julie,tweber@example.net,,+1-547-972-4115,completed,3,JPY,,,Maryland,Richardport,Preferred contact time: mornings
170,3642.59,True,sdv-id-rnxTSD,2022-06-17 00:24:08,Loyal customer with frequent purchases,Sean,scotttodd@example.org,https://www.bob78.com,+1-649-012-6558,shipped,3,AUD,69874,Antigua and Barbuda,New Hampshire,Ericabury,Follow up on recent inquiry
115,8341.04,False,sdv-id-QngLrA,2023-09-03 00:09:46,"Long-term subscriber, rarely contacts support",Sherry,adam59@example.com,https://www.bob78.com,+1-716-680-4595,pending,5,AUD,47669,,Pennsylvania,,Preferred contact time: mornings
104,6096.81,True,sdv-id-TkbuGu,2022-12-10 19:12:43,Active community member,Victoria,michaeldean@example.net,https://www.jack67.com,+1-099-454-5965,processing,4,AUD,29144,Nauru,Mississippi,Port Susan,
142,8302.38,True,sdv-id-dSlVjX,2023-09-15 05:58:46,"Long-term subscriber, rarely contacts support",Alan,rebecca45@example.com,https://taylor.com/,+1-813-749-5750,cancelled,3,EUR,,Guyana,Wisconsin,Deniseside,
119,9075.15,False,sdv-id-AmjhBn,2025-03-06 12:49:20,Interested in new product releases,Lisa,alexander03@example.org,https://www.huff.com/,+1-706-462-1380,cancelled,4,CAD,03677,,Massachusetts,Jasonchester,
172,6383.0,False,sdv-id-lIzAxb,2024-01-21 07:22:35,Loyal customer with frequent purchases,Edgar,phillipaguilar@example.org,,+1-960-374-6412,completed,5,GBP,59431,El Salvador,North Dakota,West Michael,Preferred contact time: mornings
182,4605.52,False,sdv-id-dlQPjM,2024-03-13 12:57:43,"Long-term subscriber, rarely contacts support",Sherry,jessicahenderson@example.com,https://www.bob78.com,+1-333-827-0588,completed,3,JPY,27998,Angola,,North Taylorfort,Interested in new features
197,2572.77,False,sdv-id-IUKnMK,2024-04-03 13:42:55,Active community member,Joshua,djones@example.org,https://www.smith.com/,+1-964-682-5625,processing,5,CAD,27110,Northern Mariana Islands,,Smithfurt,
123,8154.07,False,sdv-id-RtCKOq,2024-07-01 05:43:11,"Long-term subscriber, rarely contacts support",Lisa,gregoryfisher@example.com,http://www.aguilar.net/,+1-757-530-5172,cancelled,4,JPY,,Netherlands Antilles,Oklahoma,South Teresaberg,
148,2124.94,False,sdv-id-zccIKJ,2025-01-04 17:55:51,"Feedback provider, helps improve services",Christine,simsaudrey@example.org,https://nguyen.com/,+1-372-772-2654,completed,4,GBP,46508,,,Summerston,Customer since 2023
155,8586.65,False,sdv-id-POLeHG,2024-05-04 01:36:43,Loyal customer with frequent purchases,Melissa,davidschroeder@example.org,http://munoz-wood.net/,+1-367-186-3023,pending,5,JPY,46834,Tonga,Kansas,Lake Denisestad,Follow up on recent inquiry
155,3787.3,True,sdv-id-XCTZfX,2025-05-10 17:52:22,"Long-term subscriber, rarely contacts support",Kimberly,williamsbenjamin@example.com,https://www.harrison-hall.com/,+1-898-979-9418,cancelled,5,EUR,94198,Slovenia,Tennessee,New George,
156,6790.77,True,sdv-id-IhObqW,2024-07-01 21:29:46,Interested in new product releases,Randy,udavis@example.com,https://www.williams.org/,+1-264-674-9263,processing,3,GBP,52398,,Utah,,Customer since 2023
126,9115.09,False,sdv-id-ysokfS,2023-01-24 00:37:41,Loyal customer with frequent purchases,Chad,johnnyreyes@example.net,http://www.leonard.com/,+1-930-859-1846,processing,4,CAD,65807,,Florida,West Kyle,
107,2737.79,True,sdv-id-kzxYqq,2022-11-12 00:06:11,Loyal customer with frequent purchases,Kimberly,rachel33@example.com,https://www.jack67.com,+1-516-576-1991,shipped,4,EUR,96080,Cote d'Ivoire,Oregon,Lindsaymouth,No specific preferences
140,9894.01,False,sdv-id-QMQgQm,2025-05-08 12:21:17,,Thomas,davidestrada@example.org,https://www.jack67.com,+1-373-819-0131,pending,3,CAD,99362,Kiribati,Louisiana,North Thomas,
101,5674.26,True,sdv-id-UXJKHc,2024-02-03 05:42:32,"Long-term subscriber, rarely contacts support",Anthony,polson@example.org,https://www.jack67.com,+1-556-570-1723,processing,5,GBP,94618,,,East Madison,Customer since 2023
196,9064.28,False,sdv-id-yONDFt,2023-08-03 06:31:08,"Long-term subscriber, rarely contacts support",Russell,tamara79@example.net,https://www.jack67.com,+1-676-275-1842,cancelled,3,AUD,54607,North Macedonia,,Millerstad,
183,5229.56,False,sdv-id-OrLuxY,2025-05-28 13:16:55,"Feedback provider, helps improve services",Jill,parkerandrew@example.net,https://cooper-landry.biz/,+1-816-591-7311,cancelled,4,AUD,41101,,North Carolina,West Markchester,Preferred contact time: mornings
171,5705.26,True,sdv-id-dtJeQh,2023-04-29 06:36:21,Loyal customer with frequent purchases,Melissa,nicolesalinas@example.net,https://www.molina.info/,+1-329-684-0163,pending,3,GBP,37587,Papua New Guinea,,Devinfort,No specific preferences
179,5065.15,False,sdv-id-lOVcaw,2023-12-31 01:54:51,Active community member,Ashley,simpsoneric@example.com,http://www.camacho.org/,+1-378-871-6295,cancelled,4,EUR,35775,Serbia,Rhode Island,Heathermouth,"VIP customer, provide priority support"
200,1587.18,True,sdv-id-asuLmd,2023-11-15 04:07:33,Loyal customer with frequent purchases,Lori,mary05@example.com,http://hardy.org/,+1-473-029-5451,cancelled,5,EUR,19435,United Kingdom,,Cherylville,Customer since 2023
148,6174.96,False,sdv-id-nSlDTh,2022-11-17 04:27:43,Active community member,Sarah,markdavis@example.net,https://www.ivy45.com,+1-993-702-5054,completed,3,AUD,67042,Barbados,Wyoming,Lake Jenniferbury,Has expressed interest in premium plan
117,1862.14,False,sdv-id-BhVNKN,2024-12-01 17:10:32,"Feedback provider, helps improve services",Tamara,maldonadolawrence@example.net,https://manning-barber.com/,+1-192-575-4007,shipped,3,EUR,03858,,,East Corey,
